time,x_1,y_1,psi_1,phi_1,v_1,x_2,y_2,psi_2,phi_2,v_2
0.44,5.269238779828573,0.7122250698766507,0.20064832528594087,0.09134412736849419,12.108487669892256,44.73076629454989,-0.712237692839861,3.342253877901273,0.09135122417997227,12.108487027424335
0.46,5.506488758572605,0.7607912625016403,0.20191521782264135,0.07802759007317264,12.10849159471848,44.493516928294774,-0.7608068453832673,3.3435203528127615,0.07800197061724028,12.108491273345114
0.48,5.743686092036135,0.8096142142374363,0.20299751883709366,0.06669520208282702,12.10849449951169,44.25632016423945,-0.8096325600184004,3.3446018211298756,0.0666440398770132,12.108494465397952
0.5,5.980838198188016,0.8586565951897306,0.20392266151322475,0.05703332487568102,12.108496663613204,44.01916856910441,-0.8586774340115861,3.3455258237276375,0.056963194141269345,12.108496886446067
0.52,6.2179514639956075,0.907886581012348,0.20471377246432695,0.04878473543409838,12.108498288936653,43.78205574522701,-0.9079095928037036,3.3463155825833186,0.048701490593625815,12.108498741176119
0.54,6.4550313876207115,0.957277006042534,0.2053904341426804,0.0417359824221743,12.108499522018008,43.54497618784687,-0.9573018401602998,3.3469907630059086,0.04164472758338916,12.108500178194324
0.56,6.692082700594764,1.0068046595892721,0.20596928080796698,0.03570838865848824,12.108500469465369,43.30792516238556,-1.0068309515569889,3.34756806991616,0.0356134857368509,12.108501305662125
0.58,6.929109473197133,1.0564496964148882,0.206464474539735,0.03055141814083308,12.108501208932434,43.07089859852073,-1.0564770818935412,3.348061724404951,0.030456514435195387,12.108502202448635
0.6,7.166115205540683,1.1061951398694634,0.2068880919621831,0.026137636006368883,12.108501796992286,42.83389299856845,-1.106223266032159,3.3484838511641004,0.026045704584360486,12.108502926130846
0.62,7.40310290638352,1.1560264612065403,0.20725044262267547,0.02235878005300169,12.10850227483061,42.596905358168655,-1.1560549957197137,3.348844797709015,0.022272170325884882,12.1085035187779
0.64,7.640075161341338,1.2059312221844771,0.20756033379445682,0.01912263352043449,12.108502672386278,42.35993309761268,-1.2059598600251848,3.349153400145334,0.019043130123766155,12.10850401104211
0.66,7.87703419191723,1.255898770656946,0.2078252924421867,0.01635049278273184,12.108503011376026,42.12297400239811,-1.2559272390177283,3.349417206188779,0.016279380507920705,12.108504425416152
0.68,8.113981906564321,1.3059199807977773,0.20805175237813447,0.01397508852733078,12.108503307510949,41.886026171810045,-1.3059480423410725,3.349642663430408,0.013913220853171449,12.108504778188149
0.7000000000000001,8.350919944832818,1.3559870310920272,0.20824521276195804,0.011938860599996501,12.1085035721242,41.64908797446771,-1.3560144858207226,3.34983527895594,0.011886728955957741,12.108505081389499
0.72,8.587849715516152,1.4060932143880551,0.2084103727634194,0.010192514035149654,12.108503813367435,41.41215800993476,-1.4061199003873985,3.3499997550932297,0.010150314932262759,12.108505343598884
0.74,8.824772429594146,1.4562327752317092,0.20855124623267826,0.008693802214817642,12.108504037090157,41.175235075583615,-1.4562585685203122,3.350140105086683,0.008661499381628345,12.108505570839695
0.76,9.061689128670395,1.5064007704527023,0.20867125949169404,0.00740649583417488,12.108504247485042,40.93831813800017,-1.5064255841635514,3.3502597518107033,0.007383877258168907,12.108505767890057
0.78,9.29860070951341,1.5565929495861244,0.20877333479857135,0.006299505380467375,12.10850444756018,40.701406308341674,-1.5566167326474538,3.3503616119689177,0.006286228767299063,12.108505937793844
0.8,9.53550794523471,1.6068056522182437,0.20885996159571696,0.005346131394570522,12.108504639483158,40.464498821079324,-1.606828387686294,3.350448167975086,0.00534176329713166,12.108506082779178
0.8200000000000001,9.772411503570417,1.6570357197667103,0.20893325729982504,0.004523421667903845,12.108504824830167,40.22759501566122,-1.6570574229159385,3.350521529189895,0.004527465118005334,12.108506204490318
0.84,10.009311962674857,1.7072804195570614,0.20899501910463997,0.003811618240472528,12.108505004764861,39.99069432068033,-1.7073011357970895,3.3505834840182707,0.0038235309665805004,12.108506304093714
0.86,10.24620982478427,1.7575373793521762,0.20904676803051683,0.0031936799428501773,12.108505180165288,39.75379624017915,-1.7575571820061193,3.350635544104661,0.003212883390710049,12.108506382468027
0.88,10.483105528065211,1.8078045307385464,0.20908978625678035,0.0026548684902522814,12.10850535171264,39.51690034176951,-1.8078235186865488,3.3506789816807703,0.0026807487899168274,12.108506440367165
0.9,10.719999456924743,1.8580800599803098,0.20912514860553477,0.0021823879442338973,12.108505519951978,39.28000624628553,-1.8580983551470076,3.3507148609590116,0.00221429034564751,12.108506478531543
0.92,10.956891951027616,1.908362365124886,0.20915374890270672,0.0017650688148559595,12.108505685332428,39.043113618720504,-1.9083801097714868,3.350744064327012,0.0018022874180887976,12.108506497779027
0.9400000000000001,11.193783313238663,1.9586500182875186,0.2091763218189763,0.0013930892609422187,12.108505848232479,38.806222160226575,-1.95866737205901,3.3507673139783805,0.001434854050677656,12.108506499112993
0.96,11.430673816686102,2.00894173215994,0.2091934606861709,0.001057726815367782,12.108506008974443,38.56933160098159,-2.008958868835858,3.350785189510515,0.001103190174297518,12.108506483797418
0.98,11.667563711123075,2.059236329883877,0.20920563169073988,0.0007511348590959503,12.108506167831077,38.33244169374728,-2.0592534337877852,3.3507981419280064,0.0007993598395156158,12.108506453411206
1.0,11.904453228749894,2.1095327175058327,0.20921318476275388,0.0004661387247907796,12.108506325026582,38.09555220796026,-2.1095499795440897,3.3508065044072555,0.0005160913736929337,12.10850640986595
1.02,12.141342589648186,2.1598298582875874,0.20921636140457708,0.00019604685374196608,12.10850648073365,37.85866292420891,-2.159847471612297,3.3508105001025474,0.0002465948190451041,12.108506355465902
1.04,12.378232006969759,2.2101267481889737,0.20921529963638488,-6.55271217305834e-05,12.108506635067869,37.621773628961805,-2.2101449035115306,3.350810247203707,-1.5607670074287636e-05,12.108506292871006
